"Date de début";"Date de fin";"Organisme";"code zas";"Zas";"code site";"nom site";"type d'implantation";"Polluant";"type d'influence";"discriminant";"Réglementaire";"type d'évaluation";"procédure de mesure";"type de valeur";"valeur";"valeur brute";"unité de mesure";"taux de saisie";"couverture temporelle";"couverture de données";"code qualité";"validité"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAR01";"ZAR ANGERS-LOIRE";"FR23150";"APPENTIS";"Urbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app API 400E";"moyenne horaire brute";"59.1";"59.05";"µg-m3";;;;"A";"4"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAR01";"ZAR ANGERS-LOIRE";"FR23150";"APPENTIS";"Urbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app API 400E";"moyenne horaire brute";"57.5";"57.45";"µg-m3";;;;"A";"4"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAR01";"ZAR ANGERS-LOIRE";"FR23150";"APPENTIS";"Urbaine";"NOX as NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"2.3";"2.25";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAR01";"ZAR ANGERS-LOIRE";"FR23150";"APPENTIS";"Urbaine";"NOX as NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"2.6";"2.55";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAR01";"ZAR ANGERS-LOIRE";"FR23150";"APPENTIS";"Urbaine";"NOX as NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"2.6";"2.575";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAR01";"ZAR ANGERS-LOIRE";"FR23150";"APPENTIS";"Urbaine";"NOX as NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"2.5";"2.5";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAR01";"ZAR ANGERS-LOIRE";"FR23150";"APPENTIS";"Urbaine";"NOX as NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"2.5";"2.525";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAR01";"ZAR ANGERS-LOIRE";"FR23150";"APPENTIS";"Urbaine";"NOX as NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"4.2";"4.2";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAR01";"ZAR ANGERS-LOIRE";"FR23150";"APPENTIS";"Urbaine";"NOX as NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"6.1";"6.05";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAR01";"ZAR ANGERS-LOIRE";"FR23150";"APPENTIS";"Urbaine";"NOX as NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"7.3";"7.325";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf app API T200";"moyenne horaire brute";"0.3";"0.325";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf app API T200";"moyenne horaire brute";"0.3";"0.275";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf app API T200";"moyenne horaire brute";"0.4";"0.35";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf app API T200";"moyenne horaire brute";"0.3";"0.325";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf app API T200";"moyenne horaire brute";"0.7";"0.675";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf app API T200";"moyenne horaire brute";"0.4";"0.4";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf app API T200";"moyenne horaire brute";"0.7";"0.725";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf app API T200";"moyenne horaire brute";"1.1";"1.1";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"2.1";"2.05";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"1.5";"1.525";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"1.5";"1.475";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"1.8";"1.825";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"5.8";"5.825";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"6.7";"6.725";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"6.7";"6.7";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"5";"4.975";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"79.7";"79.675";"µg-m3";;;;"A";"4"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"84";"83.975";"µg-m3";;;;"A";"4"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"84.2";"84.15";"µg-m3";;;;"A";"4"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"80";"79.95";"µg-m3";;;;"A";"4"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"73.6";"73.55";"µg-m3";;;;"A";"4"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"70.7";"70.725";"µg-m3";;;;"A";"4"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"67.8";"67.825";"µg-m3";;;;"A";"4"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"66.1";"66.125";"µg-m3";;;;"A";"4"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NOX as NO2";"Fond";"2";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"2.6";"2.575";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NOX as NO2";"Fond";"2";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"2";"1.95";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NOX as NO2";"Fond";"2";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"2";"2";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NOX as NO2";"Fond";"2";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"2.3";"2.3";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NOX as NO2";"Fond";"2";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"6.9";"6.85";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NOX as NO2";"Fond";"2";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"7.3";"7.325";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NOX as NO2";"Fond";"2";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"7.8";"7.8";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"NOX as NO2";"Fond";"2";"Oui";"mesures fixes";"Auto NO2_NOx Conf app API T200";"moyenne horaire brute";"6.7";"6.65";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM10";"Fond";"4";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"9.4";"9.375";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM10";"Fond";"4";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"10.4";"10.35";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM10";"Fond";"4";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"10.6";"10.575";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM10";"Fond";"4";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"8.2";"8.225";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM10";"Fond";"4";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"4.1";"4.05";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM10";"Fond";"4";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"1.5";"1.5";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM10";"Fond";"4";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"1.4";"1.4";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM10";"Fond";"4";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"2.3";"2.325";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM2.5";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"4.6";"4.6";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM2.5";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"5.1";"5.1";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM2.5";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"5.5";"5.525";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM2.5";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"4.9";"4.9";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM2.5";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"3";"2.975";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM2.5";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"1";"0.975";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM2.5";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"0.8";"0.75";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM2.5";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"1.3";"1.275";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23157";"EPINETTES";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"86.5";"86.525";"µg-m3";;;;"A";"4"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23157";"EPINETTES";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"87.5";"87.5";"µg-m3";;;;"A";"4"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23157";"EPINETTES";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"83.2";"83.225";"µg-m3";;;;"A";"4"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23157";"EPINETTES";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"78.3";"78.325";"µg-m3";;;;"A";"4"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23157";"EPINETTES";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"78.3";"78.275";"µg-m3";;;;"A";"4"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23157";"EPINETTES";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"72.6";"72.55";"µg-m3";;;;"A";"4"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23157";"EPINETTES";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"62.5";"62.45";"µg-m3";;;;"A";"4"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23157";"EPINETTES";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"61.5";"61.475";"µg-m3";;;;"A";"4"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23163";"Fillé";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"75.8";"75.75";"µg-m3";;;;"A";"4"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23163";"Fillé";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"79";"78.95";"µg-m3";;;;"A";"4"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23163";"Fillé";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"75.8";"75.825";"µg-m3";;;;"A";"4"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23163";"Fillé";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"73.1";"73.05";"µg-m3";;;;"A";"4"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23163";"Fillé";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"68.6";"68.55";"µg-m3";;;;"A";"4"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23163";"Fillé";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"65.7";"65.725";"µg-m3";;;;"A";"4"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23163";"Fillé";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"60.9";"60.875";"µg-m3";;;;"A";"4"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23163";"Fillé";"Périurbaine";"O3";"Fond";"A";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"60.1";"60.075";"µg-m3";;;;"A";"4"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAR02";"ZAR LE-MANS";"FR23174";"GUEDOU";"Urbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.9";"0.85";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAR02";"ZAR LE-MANS";"FR23174";"GUEDOU";"Urbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.8";"0.8";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"AIR PAYS DE LA LOIRE";"FR52ZAR02";"ZAR LE-MANS";"FR23174";"GUEDOU";"Urbaine";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.8";"0.75";"µg-m3";;;;"A";"1"
