datetime,code_site,nom_site,NO2,O3,PM10,PM25
2026-03-28 09:00:00,FR34051,Chateauroux Sud,6.2,62.9,8.7,6.1
2026-03-28 09:00:00,FR34054,Faverolles,,67.6,,
2026-03-28 09:00:00,FR34056,Montierchaume,,64.9,,
2026-03-28 09:00:00,FR34061,Blois nord,4.8,69.7,14.4,9.1
2026-03-28 09:00:00,FR34063,Blois_trafic,10.9,,,7.8
2026-03-28 09:00:00,FR34064,Montargis_trafic,13.7,,,13.6
2026-03-28 09:00:00,FR34066,Montargis Les Cites,5.9,68.9,13.1,9.8
2026-03-28 09:00:00,FR34067,St Jean de la Ruelle,4.7,,16.3,10.5
2026-03-28 09:00:00,FR35002,ST JUNIEN - Fontaine,14.0,20.4,13.2,
2026-03-28 09:00:00,FR35004,BRIVE - Dalton,18.6,30.4,14.3,
2026-03-28 09:00:00,FR35006,TULLE - Hugo,16.8,39.6,8.4,
2026-03-28 09:00:00,FR35007,PALAIS S/ V.- Garros,,41.9,9.3,10.0
2026-03-28 09:00:00,FR35010,LIMOGES - Aine,29.9,,17.0,
2026-03-28 09:00:00,FR35012,LA NOUAILLE - MERA,,70.2,,
2026-03-28 09:00:00,FR35019,SAILLAT - Ipaper,11.1,,5.2,
2026-03-28 09:00:00,FR35027,LIMOGES - BERLAND,22.5,26.8,13.3,12.4
2026-03-28 09:00:00,FR36001,Valence Périurb. Sud,5.8,79.1,,
2026-03-28 09:00:00,FR36002,Valence Urb. Centre,7.2,76.8,7.8,5.5
2026-03-28 09:00:00,FR36019,Romans-sur-Isère,,82.6,8.3,6.0
2026-03-28 09:00:00,FR36021,Drôme Rurale Sud-SND,1.0,99.3,2.6,2.2
2026-03-28 09:00:00,FR36032,A7 Valence Est,5.9,,12.4,
2026-03-28 09:00:00,FR37001,ST de Baie mahault,4.9,54.1,,
2026-03-28 09:00:00,FR37006,PTP-VICTOIRE,49.9,0.1,6.3,3.0
2026-03-28 09:00:00,FR37010,BT_PICHON,29.2,28.9,8.1,3.6
2026-03-28 09:00:00,FR37040,ABYMES RN1,29.1,,21.1,
2026-03-28 09:00:00,FR37041,Anse-Bertrand Campêche,,,23.1,
2026-03-28 09:00:00,FR38001,LYC. LISLET GEOFFROY,3.8,37.6,4.3,2.0
2026-03-28 09:00:00,FR38009,Ecole La Marine,16.7,,,
2026-03-28 09:00:00,FR38011,Station Luther King,,26.4,17.5,
2026-03-28 09:00:00,FR38014,Ligne Paradis,3.5,23.5,19.4,
2026-03-28 09:00:00,FR38016,Station Bourg-Murat,3.9,36.1,3.6,
2026-03-28 09:00:00,FR38017,Grand Coude,,,5.2,2.8
2026-03-28 09:00:00,FR38018,Centre Penitencier,14.1,,,
2026-03-28 09:00:00,FR38020,Plateau Caillou,3.9,28.6,3.6,
2026-03-28 09:00:00,FR38022,Chaussée Royale,,,19.1,4.6
2026-03-28 09:00:00,FR38024,RDT SAINT-LEU,5.1,,14.3,3.3
2026-03-28 09:00:00,FR38098,Sarda Garriga,2.3,,,
2026-03-28 09:00:00,FR39008,Ville de Schoelcher,,,9.4,4.3
2026-03-28 09:00:00,FR39009,Lamentin,12.4,39.0,,
2026-03-28 09:00:00,FR39010,Concorde,32.5,,,
2026-03-28 09:00:00,FR39011,Reneville,17.6,,23.6,
2026-03-28 09:00:00,FR39014,Sainte_Luce,3.9,69.3,11.2,4.8
2026-03-28 09:00:00,FR39015,Fort-de-France - Hôtel de ville,,,8.3,4.0
2026-03-28 09:00:00,FR39016,Robert Bourg,2.3,76.3,7.9,3.5
2026-03-28 09:00:00,FR39017,Bellevue,11.1,67.4,,
2026-03-28 09:00:00,FR40006,Kourou Gaston Monnerville Brady,,,5.0,3.1
2026-03-28 09:00:00,FR40007,Kalou,3.2,30.5,,
2026-03-28 09:00:00,FR40009,Cayenne-Bouchon,,,10.4,6.1
2026-03-28 09:00:00,FR41001,AJACCIO CANETTO,20.4,77.8,9.7,3.1
2026-03-28 09:00:00,FR41002,BASTIA GIRAUD,3.0,98.8,4.6,2.0
2026-03-28 09:00:00,FR41004,BASTIA LA MARANA,6.2,87.3,2.9,
2026-03-28 09:00:00,FR41017,BASTIA MONTESORO,2.1,101.1,23.5,3.7
2026-03-28 09:00:00,FR41024,VENACO,,103.6,5.5,-1.0
2026-03-28 09:00:00,FR41060,BASTIA FANGO,3.5,,6.7,
2026-03-28 09:00:00,FR41063,AJACCIO CONFINA 2,22.1,72.9,,
2026-03-28 09:00:00,FR41073,AJACCIO NAPOLEON,28.0,,16.5,
2026-03-28 09:00:00,FR42010,Strasbourg Neudorf Ecoquartier Danube,17.3,,11.3,8.8
2026-03-28 09:00:00,FR42011,Haguenau-Place marché aux bestiaux,16.7,47.3,,13.9
2026-03-28 09:00:00,FR43001,Kawéni Village,,,37.1,
2026-03-28 09:00:00,FR43002,Convalescence,,,17.0,4.6
2026-03-28 09:00:00,FR43099,Kawéni Nord,,,37.5,
2026-03-28 09:00:00,FR50060,Montauban - Ramierou,14.1,46.4,14.3,8.4
2026-03-28 09:00:00,FR50224,Perpignan bd Pyrénées,27.9,,25.8,6.0
2026-03-28 09:00:00,FR50225,Montpellier Liberté,24.2,,9.4,4.6
2026-03-28 09:00:00,FR50227,Montpellier Antigone,36.3,,,
2026-03-28 09:00:00,FR82001,Besancon Mégevand,14.0,,,
2026-03-28 09:00:00,FR82005,Montfaucon,,76.2,,
2026-03-28 09:00:00,FR82006,Besançon Prévoyance,10.6,63.0,12.9,6.5
2026-03-28 09:00:00,FR82010,Montbéliard centre,18.6,,18.2,15.4
2026-03-28 09:00:00,FR82012,Dambenois Citoyen,,45.3,,
2026-03-28 09:00:00,FR82020,Belfort Octroi,14.2,,,
2026-03-28 09:00:00,FR82021,Belfort centre,19.2,55.4,16.3,14.5
2026-03-28 09:00:00,FR82030,Montandon Baresans,,60.7,6.9,5.9
2026-03-28 09:00:00,FR82040,Dole centre,12.1,50.5,12.9,10.4
2026-03-28 09:00:00,FR82041,Tavaux,7.0,,,
2026-03-28 09:00:00,FR82042,Damparis,8.3,,,
2026-03-28 09:00:00,FR82043,Chatenois,,,8.6,
2026-03-28 09:00:00,FR82050,Lons-le-Saunier CV,,62.9,,
2026-03-28 09:00:00,FR82060,Vesoul Pres Caillet,15.1,50.2,15.2,13.0
2026-03-28 09:00:00,FR82070,Baume-les-Dames,10.9,,14.2,10.6
2026-03-28 10:00:00,FR01011,Metz-Centre,11.5,51.3,8.6,4.4
2026-03-28 10:00:00,FR01012,Metz-Borny,7.0,,7.3,
2026-03-28 10:00:00,FR01014,Pont-à-Mousson,,,13.5,
2026-03-28 10:00:00,FR01016,Atton,7.2,,,
2026-03-28 10:00:00,FR01018,Scy-Chazelles,,63.6,,
2026-03-28 10:00:00,FR01020,Thionville-Centre,14.0,,6.6,4.6
2026-03-28 10:00:00,FR01021,Thionville-Garche,,59.7,,
2026-03-28 10:00:00,FR01059,HAYANGE-MARSPICH,,,7.2,
2026-03-28 10:00:00,FR01064,Metz- Pont Grilles,23.8,,6.8,
2026-03-28 10:00:00,FR01065,Belleville sur Meuse,11.6,,,3.2
2026-03-28 10:00:00,FR02001,Berre l'Etang,,93.0,,
2026-03-28 10:00:00,FR02004,Martigues P. Central,,98.8,,
2026-03-28 10:00:00,FR02008,Port de Bouc Leque,,,25.8,2.4
2026-03-28 10:00:00,FR02013,Fos Les Carabins,,,,4.7
2026-03-28 10:00:00,FR02020,Rognac les Brets,,,,9.8
2026-03-28 10:00:00,FR02021,Sausset les Pins,,92.0,,
2026-03-28 10:00:00,FR02022,Arles,6.0,85.1,7.6,4.5
2026-03-28 10:00:00,FR02041,SALON,3.1,87.0,8.5,3.4
2026-03-28 10:00:00,FR02043,Marignane,7.5,,9.5,3.8
2026-03-28 10:00:00,FR03006,MARSEILLE RABATAU,12.3,,7.9,4.0
2026-03-28 10:00:00,FR03014,MARSEILLE ST LOUIS,7.4,,9.5,4.3
2026-03-28 10:00:00,FR03021,AIX ROY RENE,19.6,,,3.7
2026-03-28 10:00:00,FR03027,PLAN AUPS/STE  BAUME,,90.5,5.6,4.2
2026-03-28 10:00:00,FR03029,AIX CENTRE ECOLE ART,5.9,,4.8,2.9
2026-03-28 10:00:00,FR03030,GARDANNE,,,18.4,2.2
2026-03-28 10:00:00,FR03037,VALLEE HUVEAUNE,,81.8,,
2026-03-28 10:00:00,FR03043,MARSEILLE 5 AVENUES,6.9,81.2,7.8,4.0
2026-03-28 10:00:00,FR03048,AIX PLATANES,,79.7,,
2026-03-28 10:00:00,FR03064,LA VALETTE/LA GARDE,,75.6,,2.9
2026-03-28 10:00:00,FR03068,TOULON FOCH,13.9,,13.9,5.3
2026-03-28 10:00:00,FR03070,ESTEREL,3.7,86.6,,10.6
2026-03-28 10:00:00,FR03071,TOULON CLARET,15.3,84.0,12.0,8.3
2026-03-28 10:00:00,FR03080,AVIGNON   MAIRIE,3.2,87.1,10.6,4.7
2026-03-28 10:00:00,FR03084,LE PONTET,4.7,,,
2026-03-28 10:00:00,FR03086,APT,,96.6,,
2026-03-28 10:00:00,FR03088,CARPENTRAS,,86.3,,
2026-03-28 10:00:00,FR03091,Avignon Rocade De Gaulle,4.1,,13.7,10.1
2026-03-28 10:00:00,FR04002,GENNEVILLIERS,9.3,,10.5,5.7
2026-03-28 10:00:00,FR04004,PARIS 18eme,12.9,71.7,13.3,7.6
2026-03-28 10:00:00,FR04012,Place Victor Basch,20.5,,25.9,
2026-03-28 10:00:00,FR04014,PARIS 12eme,7.9,,,
2026-03-28 10:00:00,FR04017,NEUILLY-SUR-SEINE,8.9,71.8,,
2026-03-28 10:00:00,FR04018,AUBERVILLIERS,7.0,,,
2026-03-28 10:00:00,FR04023,CERGY-PONTOISE,,75.7,12.7,
2026-03-28 10:00:00,FR04024,GONESSE,3.9,,,6.9
2026-03-28 10:00:00,FR04029,VERSAILLES,6.8,57.5,,
2026-03-28 10:00:00,FR04031,Av Champs Elysees,9.9,,,6.7
2026-03-28 10:00:00,FR04034,VITRY-SUR-SEINE,7.0,77.9,10.6,6.3
2026-03-28 10:00:00,FR04037,PARIS 13eme,7.5,72.4,,
2026-03-28 10:00:00,FR04038,Zone Rurale SO,4.0,82.7,,
2026-03-28 10:00:00,FR04048,Zone Rurale Nord,,81.8,8.2,4.8
2026-03-28 10:00:00,FR04049,LES ULIS,,76.5,,
2026-03-28 10:00:00,FR04051,ARGENTEUIL,6.3,,,
2026-03-28 10:00:00,FR04055,PARIS 1er Les Halles,7.4,76.3,14.0,6.9
2026-03-28 10:00:00,FR04058,Auto A1 -Saint-Denis,29.9,,21.5,5.0
2026-03-28 10:00:00,FR04059,SAINT-DENIS,7.0,,,
2026-03-28 10:00:00,FR04060,PARIS 7eme,15.3,,,
2026-03-28 10:00:00,FR04063,MANTES-LA-JOLIE,3.8,80.0,,
2026-03-28 10:00:00,FR04066,Zone rurale Sud,,78.7,9.4,6.5
2026-03-28 10:00:00,FR04069,MELUN,10.4,71.4,,
2026-03-28 10:00:00,FR04071,Rue Bonaparte,11.2,,,
2026-03-28 10:00:00,FR04098,LOGNES,8.7,70.6,10.9,
2026-03-28 10:00:00,FR04099,NOGENT-SUR-MARNE,,,10.0,
2026-03-28 10:00:00,FR04100,VILLEMOMBLE,8.3,76.4,,
2026-03-28 10:00:00,FR04101,CHAMPIGNY-SUR-MARNE,6.3,79.6,,
2026-03-28 10:00:00,FR04118,Place de l'Opéra,18.4,,14.4,
2026-03-28 10:00:00,FR04122,RN6-MELUN,14.7,,21.6,10.1
2026-03-28 10:00:00,FR04131,Boulevard Haussmann,9.7,,22.7,4.7
2026-03-28 10:00:00,FR04141,Quai des Celestins,15.5,,,
2026-03-28 10:00:00,FR04142,Zone Rurale Nord-Est,,72.1,,
2026-03-28 10:00:00,FR04149,MONTGERON,8.8,73.1,,
2026-03-28 10:00:00,FR04150,LA DEFENSE,7.7,,,5.8
2026-03-28 10:00:00,FR04156,BOBIGNY,9.4,,9.4,5.6
2026-03-28 10:00:00,FR04158,Zone Rurale NO,,80.9,10.8,
2026-03-28 10:00:00,FR04173,RD934 Coulommiers,,,20.8,10.7
2026-03-28 10:00:00,FR04179,PARIS Stade Lenglen,9.1,,9.8,
2026-03-28 10:00:00,FR04180,RN20 - MONTLHERY,40.9,,,11.5
2026-03-28 10:00:00,FR04181,RAMBOUILLET,,81.9,8.9,5.6
2026-03-28 10:00:00,FR04319,TREMBLAY-EN-FRANCE,11.1,71.6,3.6,
2026-03-28 10:00:00,FR04323,EVRY,7.5,,,
2026-03-28 10:00:00,FR04324,Zone Rurale Est,,74.6,,
2026-03-28 10:00:00,FR04328,Zone Rurale SE,7.8,69.5,13.8,9.4
2026-03-28 10:00:00,FR04329,Bld peripherique Est,22.0,,16.8,8.6
2026-03-28 10:00:00,FR05040,Honfleur Sce Tech.,,81.6,12.8,
2026-03-28 10:00:00,FR05074,Le Havre Ec. Herriot,5.4,77.7,16.5,7.9
2026-03-28 10:00:00,FR05080,Rogerville Mairie,,78.8,,
2026-03-28 10:00:00,FR05082,Touques,,83.3,,
2026-03-28 10:00:00,FR05083,Gonfreville l Orcher,4.4,,12.7,6.6
2026-03-28 10:00:00,FR05084,NDGravenchon Pasteur,4.7,,9.7,
2026-03-28 10:00:00,FR05087,Maison Parc Brotonne,2.0,82.4,9.2,5.8
2026-03-28 10:00:00,FR05089,Le Havre Lafaurie-montant,4.1,,25.6,11.0
2026-03-28 10:00:00,FR05090,Le Havre ville-haute,2.8,82.6,13.9,7.1
2026-03-28 10:00:00,FR06001,Valenciennes Acacias,,,8.0,
2026-03-28 10:00:00,FR06003,Douai Theuriet,5.6,,12.0,6.3
2026-03-28 10:00:00,FR06006,Valenciennes Wallon,7.1,,11.2,6.2
2026-03-28 10:00:00,FR06011,Denain Villars,3.5,82.6,11.7,6.4
2026-03-28 10:00:00,FR06133,Cartignies,2.0,80.8,9.7,6.0
2026-03-28 10:00:00,FR07004,Montferrand,13.5,59.1,9.5,7.4
2026-03-28 10:00:00,FR07022,Paray le Fresil,3.2,47.0,6.3,5.7
2026-03-28 10:00:00,FR07031,Rageade,,80.1,8.8,5.0
2026-03-28 10:00:00,FR07051,Beaulieu,8.1,,10.2,8.1
2026-03-28 10:00:00,FR07052,Aurillac-Lagarde,6.1,77.0,3.8,3.3
2026-03-28 10:00:00,FR07053,Edouard Michelin,25.4,,,
2026-03-28 10:00:00,FR07054,Le Puy-Causans,7.7,72.6,17.5,
2026-03-28 10:00:00,FR07056,Pays du Mezenc,,77.1,,
2026-03-28 10:00:00,FR07057,Moulins Centre,17.8,33.5,23.8,11.3
2026-03-28 10:00:00,FR07058,Montluçon,24.5,35.5,8.0,7.0
2026-03-28 10:00:00,FR07059,Vichy,13.7,53.3,8.5,6.7
2026-03-28 10:00:00,FR07060,Royat Périurbaine,21.9,55.0,,
2026-03-28 10:00:00,FR07061,Riom Périurbaine,19.1,50.8,13.4,
2026-03-28 10:00:00,FR08003,Montpellier Chaptal,5.2,,,
2026-03-28 10:00:00,FR08016,Montpellier Prés d'Arènes,3.5,85.2,4.2,2.0
2026-03-28 10:00:00,FR08017,Montpellier Périurbaine Sud (Lattes),,82.2,,
2026-03-28 10:00:00,FR08018,Montpellier St Gely,,82.0,,
2026-03-28 10:00:00,FR08020,Lunel Viel,2.6,,4.4,2.1
2026-03-28 10:00:00,FR08022,Agathois-piscénois,3.5,83.8,,
2026-03-28 10:00:00,FR08023,Biterrois-Narbonnais,,77.8,,
2026-03-28 10:00:00,FR08209,Saze Gard Rhodanien2,,85.8,,
2026-03-28 10:00:00,FR08614,Nimes Gauzy,4.4,85.3,4.8,2.3
2026-03-28 10:00:00,FR08617,Nimes La Calmette,,79.0,,
2026-03-28 10:00:00,FR08712,Perpignan St Esteve,,91.2,,
2026-03-28 10:00:00,FR08714,Perpignan Les Carmes,7.0,85.0,10.4,4.5
2026-03-28 10:00:00,FR09003,place de VERDUN,10.0,74.1,12.4,6.5
2026-03-28 10:00:00,FR09008,Aytré,2.3,79.0,14.3,
2026-03-28 10:00:00,FR09015,Les Couronneries,5.4,70.4,19.4,
2026-03-28 10:00:00,FR09103,Square Pablo Casals,8.3,53.2,2.5,1.8
2026-03-28 10:00:00,FR09106,ANGOULEME-GAMBETTA,14.0,,7.4,
2026-03-28 10:00:00,FR09203,La Pallice3 LR,,,16.4,6.0
2026-03-28 10:00:00,FR09302,Zoodyssée Chizé,1.4,66.5,13.1,8.0
2026-03-28 10:00:00,FR09303,Niort Venise,1.9,71.8,10.9,6.7
2026-03-28 10:00:00,FR09304,AIRVAULT - Stade Laillé,2.1,71.2,16.1,
2026-03-28 10:00:00,FR09305,Niort - Tassigny,19.2,,20.3,
2026-03-28 10:00:00,FR09403,Poitiers-Le Nain,8.9,,25.0,
2026-03-28 10:00:00,FR09404,Poitiers Centre  Augouard,4.0,69.0,14.3,9.2
2026-03-28 10:00:00,FR10004,Malo-les-Bains,,,17.0,7.7
2026-03-28 10:00:00,FR10016,Calais Berthelot,7.7,,15.2,6.9
2026-03-28 10:00:00,FR10017,St Pol mer - cheminots,5.2,76.4,17.7,8.1
2026-03-28 10:00:00,FR10025,Sangatte,,75.3,22.7,
2026-03-28 10:00:00,FR10029,Cappelle la Grande,,,21.4,
2026-03-28 10:00:00,FR10030,Boulogne Diderot,11.8,,18.5,11.9
2026-03-28 10:00:00,FR10032,Outreau,,71.4,10.7,
2026-03-28 10:00:00,FR10034,Grande-synthe,,,17.0,
2026-03-28 10:00:00,FR10132,Campagne les B.,4.1,80.8,14.7,
2026-03-28 10:00:00,FR11026,Halluin stade,3.5,77.6,,
2026-03-28 10:00:00,FR11034,Roubaix Serres,15.3,,13.4,6.6
2026-03-28 10:00:00,FR11038,Tourcoing Houpline,6.7,83.3,13.6,6.8
2026-03-28 10:00:00,FR11114,Wattignies,4.2,71.6,11.4,6.0
2026-03-28 10:00:00,FR12004,Toulouse école m. Jacquier,6.6,68.8,11.4,6.2
2026-03-28 10:00:00,FR12020,Peyrusse Vieille,,67.0,10.6,7.1
2026-03-28 10:00:00,FR12021,Toulouse Mazades,,,11.1,6.0
2026-03-28 10:00:00,FR12026,Albi Delmas,9.4,,,7.7
2026-03-28 10:00:00,FR12029,Gaudonville,,67.5,,
2026-03-28 10:00:00,FR12030,Toulouse Berthelot,5.3,70.5,9.7,5.9
2026-03-28 10:00:00,FR12031,Belesta en Lauragais,,74.7,,
2026-03-28 10:00:00,FR12039,Toulouse-SETMI Eisenhower,,,13.6,
2026-03-28 10:00:00,FR12040,Toulouse SETMI Chapitre,,,13.1,
2026-03-28 10:00:00,FR12041,Montgiscard SICOVAL,,73.8,,
2026-03-28 10:00:00,FR12042,Lourdes Lapaca,9.4,58.3,9.4,5.6
2026-03-28 10:00:00,FR12044,Toulouse - Aéroport Blagnac côté trafic,6.0,,12.8,
2026-03-28 10:00:00,FR12047,Bessières-ECONOTRE,,,13.4,
2026-03-28 10:00:00,FR12052,Tarbes lycée Dupuy,5.1,75.8,11.5,6.6
2026-03-28 10:00:00,FR12053,Castres stadeTravet,4.8,69.5,11.4,8.4
2026-03-28 10:00:00,FR12054,Toulouse Rte Albi,11.9,,10.6,6.1
2026-03-28 10:00:00,FR12085,Toulouse Port de l'Embouchure,33.8,,16.8,11.7
2026-03-28 10:00:00,FR12095,Rodez Camonil,5.2,75.0,9.0,6.1
2026-03-28 10:00:00,FR14008,REVIN,3.6,68.5,12.5,8.9
2026-03-28 10:00:00,FR14010,BETHENY,4.5,76.4,14.4,
2026-03-28 10:00:00,FR14011,DOUMER,15.8,,19.3,9.3
2026-03-28 10:00:00,FR14012,Jean d Aulan,4.0,79.4,15.6,2.8
2026-03-28 10:00:00,FR14022,CHALONS,4.5,67.2,15.1,
2026-03-28 10:00:00,FR14028,Rempart Perrier,14.8,,22.7,12.9
2026-03-28 10:00:00,FR14031,Troyes La Tour ,6.7,,,
2026-03-28 10:00:00,FR14032,ST PARRES AUX TERTRE,,74.4,,
2026-03-28 10:00:00,FR14033,STE SAVINE,4.1,,9.5,6.4
2026-03-28 10:00:00,FR14042,St DIZIER L. Michel,6.9,48.8,,
2026-03-28 10:00:00,FR14051,CHARLEVILLE,4.6,74.9,8.1,
2026-03-28 10:00:00,FR15018,Voiron Urbain,4.7,87.9,7.8,
2026-03-28 10:00:00,FR15031,Le Casset2,,133.3,,
2026-03-28 10:00:00,FR15038,St Martin d'Heres,,64.8,8.7,6.5
2026-03-28 10:00:00,FR15043,Grenoble Les Frenes,6.4,67.4,8.8,5.9
2026-03-28 10:00:00,FR15045,Grenoble PeriurbSud,4.3,55.7,5.8,
2026-03-28 10:00:00,FR15046,Grenoble Boulevards,19.2,,17.9,
2026-03-28 10:00:00,FR15048,Gresivaudan Periurb,3.2,77.4,7.6,5.8
2026-03-28 10:00:00,FR15053,Rocade Sud Eybens,29.2,,13.4,6.8
2026-03-28 10:00:00,FR16017,Nord-Est Alsace,7.9,61.5,,
2026-03-28 10:00:00,FR16029,Strasbourg Nord,12.8,64.9,10.8,8.4
2026-03-28 10:00:00,FR16031,Vosges du Nord,,73.1,,
2026-03-28 10:00:00,FR16034,Strasbourg Clemenceau,21.9,,14.8,
2026-03-28 10:00:00,FR16041,Strasbourg Sud 2,,67.1,,
2026-03-28 10:00:00,FR16054,Colmar Centre,12.7,,16.1,4.5
2026-03-28 10:00:00,FR16060,C.C.3 Frontières,12.1,,,
2026-03-28 10:00:00,FR16064,Colmar Sud,,76.9,,
2026-03-28 10:00:00,FR16065,Mulhouse Est,,72.1,,
2026-03-28 10:00:00,FR16066,Mulhouse Sud 2,9.8,68.7,13.1,6.6
2026-03-28 10:00:00,FR16069,Mulhouse-Briand,24.0,,14.8,
2026-03-28 10:00:00,FR16215,Strasbourg A35 Remparts,16.7,,20.0,
2026-03-28 10:00:00,FR16302,Donon Vosges Moyennes 2,1.1,77.4,3.2,2.6
2026-03-28 10:00:00,FR18035,Salouel,4.7,78.2,,
2026-03-28 10:00:00,FR18039,Arrest,,88.8,9.3,5.6
2026-03-28 10:00:00,FR18042,P. Roth St Quentin,5.1,79.3,14.2,9.6
2026-03-28 10:00:00,FR18043,Faiencerie Creil,8.9,73.6,8.9,5.6
2026-03-28 10:00:00,FR18053,St Pierre Amiens,7.2,,12.8,6.7
2026-03-28 10:00:00,FR18057,Neuilly-Saint-Front,2.5,71.9,11.5,8.5
2026-03-28 10:00:00,FR18058,Gaudechart,1.6,71.0,9.4,5.4
2026-03-28 10:00:00,FR18079,TRAFIC AMIENS,,,,3.6
2026-03-28 10:00:00,FR18080,TRAF Saint Quent 14,,,13.2,8.6
2026-03-28 10:00:00,FR18089,Trafic Beauvais 1,8.3,,8.5,5.3
2026-03-28 10:00:00,FR19002,Rennes Laennec,13.1,,12.6,6.0
2026-03-28 10:00:00,FR19007,Rennes Les Halles,14.7,,,
2026-03-28 10:00:00,FR19012,Brest Mace,4.7,87.7,9.4,4.4
2026-03-28 10:00:00,FR19014,Brest Desmoulins,,,7.8,5.2
2026-03-28 10:00:00,FR19016,BREST Plouzané,,85.0,,
2026-03-28 10:00:00,FR19018,MORDELLES BELLAIS,,82.6,,
2026-03-28 10:00:00,FR19020,Kergoff,0.5,87.7,8.9,5.1
2026-03-28 10:00:00,FR19032,Lorient B. Bissonnet,4.0,80.3,10.7,5.0
2026-03-28 10:00:00,FR19033,Vannes UTA,3.2,80.8,14.1,6.6
2026-03-28 10:00:00,FR19037,Lorient Normandie,2.0,,10.1,5.3
2026-03-28 10:00:00,FR19039,Rennes Thabor,2.9,83.9,12.3,6.3
2026-03-28 10:00:00,FR19053,Quimper Zola,2.2,83.7,11.1,5.7
2026-03-28 10:00:00,FR19082,StMalo Rocabey,2.9,81.3,30.6,8.3
2026-03-28 10:00:00,FR20013,A7 SUD LYONNAIS,43.4,,19.4,6.4
2026-03-28 10:00:00,FR20017,GERLAND,13.0,,10.1,6.7
2026-03-28 10:00:00,FR20029,FEYZIN STADE,,,10.6,
2026-03-28 10:00:00,FR20037,TERNAY,10.3,74.9,,
2026-03-28 10:00:00,FR20046,VAULX EN VELIN,3.8,79.6,,8.4
2026-03-28 10:00:00,FR20047,COTIERE AIN,4.0,80.5,13.2,
2026-03-28 10:00:00,FR20048,SAINT EXUPERY,4.7,81.3,7.0,5.2
2026-03-28 10:00:00,FR20049,HAUT BEAUJOLAIS,,80.6,,
2026-03-28 10:00:00,FR20062,LYON Centre,7.6,68.1,12.3,8.6
2026-03-28 10:00:00,FR20069,Lyon Périphérique,47.1,,15.8,
2026-03-28 10:00:00,FR20070,LYON TRAFIC JAURES,19.3,,14.1,
2026-03-28 10:00:00,FR20077,Villefranche Centre ,14.4,62.9,12.9,9.5
2026-03-28 10:00:00,FR21001,Caen Chemin-Vert,5.7,82.0,11.0,5.8
2026-03-28 10:00:00,FR21019,IFS Caen sud,2.7,83.5,17.3,
2026-03-28 10:00:00,FR21031,Alençon Météo-France,3.9,80.0,8.1,4.7
2026-03-28 10:00:00,FR21038,Cherbourg Hotel de Ville,4.0,75.4,12.8,6.2
2026-03-28 10:00:00,FR21039,Cherbourg PMF,9.1,,,6.8
2026-03-28 10:00:00,FR21040,Saint-Lô Eglise,6.2,79.1,14.4,
2026-03-28 10:00:00,FR21041,Ouistreham Baie de l Orne,,83.4,,
2026-03-28 10:00:00,FR21050,La Coulonche MERA,,83.8,7.2,4.2
2026-03-28 10:00:00,FR22009,Ecole de Carling(9),13.6,,12.0,
2026-03-28 10:00:00,FR22054,Station de FORBACH,11.6,55.7,6.9,5.6
2026-03-28 10:00:00,FR23003,LA MEGRETAIS,2.1,,11.8,6.1
2026-03-28 10:00:00,FR23068,FROSSAY,1.8,,11.2,6.3
2026-03-28 10:00:00,FR23070,S ETIENNE DE MONTLUC,1.7,,11.5,6.3
2026-03-28 10:00:00,FR23075,JULES VERNE,2.5,,,
2026-03-28 10:00:00,FR23078,SAINT EXUPERY,3.2,80.7,16.2,9.6
2026-03-28 10:00:00,FR23110,LEON BLUM,5.3,75.9,12.0,6.6
2026-03-28 10:00:00,FR23120,BEAUX ARTS,4.7,,11.5,6.3
2026-03-28 10:00:00,FR23123,MAZAGRAN,1.2,80.8,9.6,5.5
2026-03-28 10:00:00,FR23124,LA TARDIERE,1.1,80.3,8.4,5.3
2026-03-28 10:00:00,FR23150,APPENTIS,3.5,81.9,,
2026-03-28 10:00:00,FR23152,DELACROIX,3.2,79.7,13.0,7.3
2026-03-28 10:00:00,FR23157,EPINETTES,,80.8,,
2026-03-28 10:00:00,FR23163,Fillé,,81.8,,
2026-03-28 10:00:00,FR23174,GUEDOU,4.6,,,
2026-03-28 10:00:00,FR23175,CLOS DES BEAUVAIS,,74.7,,
2026-03-28 10:00:00,FR23177,SAINT-DENIS D'ANJOU,1.7,76.7,8.9,5.0
2026-03-28 10:00:00,FR23178,PARSCAU DU PLESSIS,2.5,,11.5,6.1
2026-03-28 10:00:00,FR23181,PARC PAYSAGER,3.1,,,
2026-03-28 10:00:00,FR23182,SOURCES,5.7,77.8,9.5,5.8
2026-03-28 10:00:00,FR23188,CIM BOUTEILLERIE,3.7,81.9,10.9,5.9
2026-03-28 10:00:00,FR23230,GASPARD,,79.9,,
2026-03-28 10:00:00,FR23238,LEVOYER,,,22.6,8.4
2026-03-28 10:00:00,FR23239,LA CHABOSSIERE,3.5,,10.8,6.3
2026-03-28 10:00:00,FR23242,BD DU ROI RENE,7.2,,16.1,5.7
2026-03-28 10:00:00,FR23249,LA CAME,2.0,,10.3,5.7
2026-03-28 10:00:00,FR23251,FRERES GONCOURT,3.4,,14.4,5.5
2026-03-28 10:00:00,FR23252,LA PAIX,7.0,,,6.6
2026-03-28 10:00:00,FR24007,ANTIBES JEAN MOULIN,6.7,85.4,,
