datetime,code_site,nom_site,latitude_pollution,longitude_pollution,station_meteo,distance_km,NO2,O3,PM10,PM25,temperature,humidity,wind_speed,pressure
2026-03-26 00:00:00,FR15046,Grenoble Boulevards,45.18069,5.720625,GRENOBLE-ST GEOIRS,37.83,4.6,,5.6,,275.95,83.0,4.6,96920.0
2026-03-26 00:00:00,FR15048,Gresivaudan Periurb,45.2797,5.8822,CHAMBERY-AIX,40.21,2.2,64.4,3.2,1.9,277.45,81.0,5.9,98620.0
2026-03-26 00:00:00,FR15053,Rocade Sud Eybens,45.15467,5.74523,GRENOBLE-ST GEOIRS,41.04,7.1,,2.7,-0.7,275.95,83.0,4.6,96920.0
2026-03-26 00:00:00,FR16017,Nord-Est Alsace,48.919357,8.158458,STRASBOURG-ENTZHEIM,55.99,3.3,71.7,,,276.25,88.0,8.4,99300.0
2026-03-26 00:00:00,FR16029,Strasbourg Nord,48.610363,7.781631,STRASBOURG-ENTZHEIM,12.4,2.9,67.3,1.8,1.6,276.25,88.0,8.4,99300.0
2026-03-26 00:00:00,FR16031,Vosges du Nord,48.85731,7.314175,STRASBOURG-ENTZHEIM,41.77,,71.2,,,276.25,88.0,8.4,99300.0
2026-03-26 00:00:00,FR16034,Strasbourg Clemenceau,48.59043,7.744983,STRASBOURG-ENTZHEIM,8.94,4.7,,3.0,,276.25,88.0,8.4,99300.0
2026-03-26 00:00:00,FR16054,Colmar Centre,48.074444,7.3505554,COLMAR-MEYENHEIM,16.76,2.0,,1.3,-1.3,277.15,86.0,1.6,98630.0
2026-03-26 00:00:00,FR16060,C.C.3 Frontières,47.594913,7.568175,BALE-MULHOUSE,4.87,1.3,,,,276.15,87.0,6.7,97850.0
2026-03-26 00:00:00,FR16064,Colmar Sud,48.065414,7.333139,COLMAR-MEYENHEIM,16.19,,73.4,,,277.15,86.0,1.6,98630.0
2026-03-26 00:00:00,FR16065,Mulhouse Est,47.723106,7.341603,BALE-MULHOUSE,17.47,,63.8,,,276.15,87.0,6.7,97850.0
2026-03-26 00:00:00,FR16066,Mulhouse Sud 2,47.737415,7.309075,BALE-MULHOUSE,20.34,5.0,65.4,3.2,2.4,276.15,87.0,6.7,97850.0
2026-03-26 00:00:00,FR16069,Mulhouse-Briand,47.747684,7.321364,BALE-MULHOUSE,20.48,4.7,,-4.6,,276.15,87.0,6.7,97850.0
2026-03-26 00:00:00,FR16215,Strasbourg A35 Remparts,48.588055,7.729722,STRASBOURG-ENTZHEIM,7.85,6.5,,6.3,,276.25,88.0,8.4,99300.0
2026-03-26 00:00:00,FR16302,Donon Vosges Moyennes 2,48.492992,7.1298,STRASBOURG-ENTZHEIM,38.12,1.4,74.3,0.4,0.4,276.25,88.0,8.4,99300.0
2026-03-26 00:00:00,FR18035,Salouel,49.86889,2.239806,MEAULTE,35.14,2.3,71.2,,,276.35,82.0,4.5,100190.0
2026-03-26 00:00:00,FR18039,Arrest,50.129448,1.610833,ABBEVILLE,15.92,,83.0,7.8,4.1,278.55,71.0,5.8,100790.0
2026-03-26 00:00:00,FR18042,P. Roth St Quentin,49.851334,3.284,ST QUENTIN,6.69,4.1,70.7,8.2,5.2,275.75,87.0,4.2,100330.0
2026-03-26 00:00:00,FR18043,Faiencerie Creil,49.259552,2.474397,ROISSY,27.52,6.0,64.7,6.2,3.5,276.55,82.0,4.3,100310.0
2026-03-26 00:00:00,FR18053,St Pierre Amiens,49.90167,2.304597,MEAULTE,29.62,6.3,,7.8,4.1,276.35,82.0,4.5,100190.0
2026-03-26 00:00:00,FR18057,Neuilly-Saint-Front,49.17493,3.260819,ROISSY,55.8,2.7,66.8,5.9,3.5,276.55,82.0,4.3,100310.0
2026-03-26 00:00:00,FR18058,Gaudechart,49.61563,1.963259,BEAUVAIS-TILLE,22.22,2.7,59.9,8.6,5.4,275.75,86.0,4.3,100450.0
2026-03-26 00:00:00,FR18079,TRAFIC AMIENS,49.87722,2.2825,MEAULTE,31.94,,,,2.4,276.35,82.0,4.5,100190.0
2026-03-26 00:00:00,FR18080,TRAF Saint Quent 14,49.84282,3.281439,ST QUENTIN,6.06,,,8.4,4.8,275.75,87.0,4.2,100330.0
2026-03-26 00:00:00,FR18089,Trafic Beauvais 1,49.435932,2.084292,BEAUVAIS-TILLE,3.32,6.9,,8.8,4.1,275.75,86.0,4.3,100450.0
2026-03-26 00:00:00,FR19002,Rennes Laennec,48.10861,-1.66586,RENNES-ST JACQUES,6.72,12.0,,8.7,4.8,277.25,88.0,3.0,101830.0
2026-03-26 00:00:00,FR19007,Rennes Les Halles,48.10751,-1.67984,RENNES-ST JACQUES,5.89,9.8,,,,277.25,88.0,3.0,101830.0
2026-03-26 00:00:00,FR19012,Brest Mace,48.38618,-4.4866,BREST-GUIPAVAS,10.3,6.6,80.7,14.3,7.0,278.25,77.0,3.1,101350.0
2026-03-26 00:00:00,FR19014,Brest Desmoulins,48.39746,-4.48871,BREST-GUIPAVAS,9.54,3.0,,21.4,13.4,278.25,77.0,3.1,101350.0
2026-03-26 00:00:00,FR19016,BREST Plouzané,48.359444,-4.568055,LANVEOC,13.04,,77.2,,,279.55,81.0,4.8,101540.0
2026-03-26 00:00:00,FR19018,MORDELLES BELLAIS,48.082882,-1.834583,RENNES-ST JACQUES,7.63,,65.7,,,277.25,88.0,3.0,101830.0
2026-03-26 00:00:00,FR19020,Kergoff,48.261963,-2.943631,ST BRIEUC,31.25,0.8,72.7,7.5,4.4,278.15,79.0,4.1,100710.0
2026-03-26 00:00:00,FR19032,Lorient B. Bissonnet,47.7425,-3.39501,LORIENT-LANN BIHOUE,3.79,3.3,65.9,7.0,4.5,277.95,80.0,3.7,101980.0
2026-03-26 00:00:00,FR19033,Vannes UTA,47.64892,-2.76399,LORIENT-LANN BIHOUE,51.83,3.4,70.0,7.3,4.3,277.95,80.0,3.7,101980.0
2026-03-26 00:00:00,FR19037,Lorient Normandie,47.758945,-3.36938,LORIENT-LANN BIHOUE,4.97,3.5,,7.6,4.6,277.95,80.0,3.7,101980.0
2026-03-26 00:00:00,FR19039,Rennes Thabor,48.11521,-1.673088,RENNES-ST JACQUES,6.86,4.8,66.9,9.9,5.4,277.25,88.0,3.0,101830.0
2026-03-26 00:00:00,FR19053,Quimper Zola,47.986607,-4.097658,QUIMPER,4.93,1.2,75.6,12.6,5.5,277.95,89.0,3.2,101530.0
2026-03-26 00:00:00,FR19082,StMalo Rocabey,48.65306,-2.00268,DINARD,9.32,1.6,82.7,20.0,6.9,280.65,63.0,8.7,101490.0
2026-03-26 00:00:00,FR20013,A7 SUD LYONNAIS,45.720024,4.818156,LYON-BRON,10.17,4.4,,20.0,2.0,277.95,70.0,6.0,99180.0
2026-03-26 00:00:00,FR20017,GERLAND,45.73529,4.829794,LYON-BRON,9.39,4.6,,6.5,3.2,277.95,70.0,6.0,99180.0
2026-03-26 00:00:00,FR20029,FEYZIN STADE,45.6639,4.8459,LYON-BRON,10.25,,,3.0,,277.95,70.0,6.0,99180.0
2026-03-26 00:00:00,FR20037,TERNAY,45.6019,4.8022,LYON-BRON,17.52,0.7,80.3,,,277.95,70.0,6.0,99180.0
2026-03-26 00:00:00,FR20046,VAULX EN VELIN,45.7789,4.9247,LYON-BRON,6.68,1.6,74.2,,0.8,277.95,70.0,6.0,99180.0
2026-03-26 00:00:00,FR20047,COTIERE AIN,45.823223,4.953958,LYON-BRON,11.34,2.3,68.6,6.3,,277.95,70.0,6.0,99180.0
2026-03-26 00:00:00,FR20048,SAINT EXUPERY,45.7533,5.0722,LYON-ST EXUPERY,3.01,3.7,66.3,6.1,3.3,277.45,74.0,5.2,98700.0
2026-03-26 00:00:00,FR20049,HAUT BEAUJOLAIS,45.96141,4.465711,MACON,44.87,,78.1,,,277.05,74.0,3.5,98960.0
2026-03-26 00:00:00,FR20062,LYON Centre,45.757732,4.854214,LYON-BRON,8.41,5.4,64.5,5.7,3.2,277.95,70.0,6.0,99180.0
2026-03-26 00:00:00,FR20069,Lyon Périphérique,45.77482,4.898572,LYON-BRON,7.13,14.7,,8.3,,277.95,70.0,6.0,99180.0
2026-03-26 00:00:00,FR20070,LYON TRAFIC JAURES,45.749695,4.844389,LYON-BRON,8.72,3.9,,9.9,,277.95,70.0,6.0,99180.0
2026-03-26 00:00:00,FR20077,Villefranche Centre ,45.990112,4.715566,MACON,34.39,2.8,69.4,5.6,2.9,277.05,74.0,3.5,98960.0
2026-03-26 00:00:00,FR21001,Caen Chemin-Vert,49.19222,-0.391111,CAEN-CARPIQUET,4.92,5.5,80.7,9.1,4.2,279.85,65.0,8.0,101200.0
2026-03-26 00:00:00,FR21019,IFS Caen sud,49.15167,-0.352778,CAEN-CARPIQUET,8.15,5.6,80.0,11.7,,279.85,65.0,8.0,101200.0
2026-03-26 00:00:00,FR21031,Alençon Météo-France,48.445553,0.110833,ALENCON,0.05,6.3,76.0,7.2,4.0,277.65,75.0,5.3,100240.0
2026-03-26 00:00:00,FR21038,Cherbourg Hotel de Ville,49.64225,-1.624361,GONNEVILLE,11.64,3.7,79.4,12.9,5.8,279.95,65.0,7.0,100440.0
2026-03-26 00:00:00,FR21039,Cherbourg PMF,49.63389,-1.6247222,GONNEVILLE,11.79,1.5,,,4.4,279.95,65.0,7.0,100440.0
2026-03-26 00:00:00,FR21040,Saint-Lô Eglise,49.11639,-1.084722,CAEN-CARPIQUET,46.26,2.4,73.8,12.4,,279.85,65.0,8.0,101200.0
2026-03-26 00:00:00,FR21041,Ouistreham Baie de l Orne,49.278324,-0.247074,CAEN-CARPIQUET,18.71,,85.7,,,279.85,65.0,8.0,101200.0
2026-03-26 00:00:00,FR21050,La Coulonche MERA,48.645,-0.458333,ALENCON,47.37,,79.2,7.4,3.9,277.65,75.0,5.3,100240.0
2026-03-26 00:00:00,FR22009,Ecole de Carling(9),49.165726,6.716886,AEROPORT METZ-NANCY-LORRAINE,40.25,6.5,,6.8,,274.95,90.0,6.0,98150.0
2026-03-26 00:00:00,FR22054,Station de FORBACH,49.18742,6.910867,AEROPORT METZ-NANCY-LORRAINE,53.85,6.5,61.1,3.8,1.5,274.95,90.0,6.0,98150.0
2026-03-26 00:00:00,FR23003,LA MEGRETAIS,47.322704,-2.039243,ST NAZAIRE-MONTOIR,8.74,2.1,,9.4,5.3,280.25,71.0,4.5,102360.0
2026-03-26 00:00:00,FR23068,FROSSAY,47.247353,-1.936522,ST NAZAIRE-MONTOIR,18.03,6.0,,9.6,5.5,280.25,71.0,4.5,102360.0
2026-03-26 00:00:00,FR23070,S ETIENNE DE MONTLUC,47.283127,-1.783082,NANTES-BOUGUENAIS,19.81,2.9,,9.8,5.5,278.35,75.0,3.3,102050.0
2026-03-26 00:00:00,FR23075,JULES VERNE,47.315643,-2.190408,ST NAZAIRE-MONTOIR,2.71,3.4,,,,280.25,71.0,4.5,102360.0
2026-03-26 00:00:00,FR23078,SAINT EXUPERY,47.05583,-0.883576,BEAUCOUZE,51.25,5.5,66.9,9.6,10.1,277.55,79.0,4.8,101620.0
2026-03-26 00:00:00,FR23110,LEON BLUM,47.26411,-2.250153,ST NAZAIRE-MONTOIR,9.09,5.9,74.3,9.9,5.5,280.25,71.0,4.5,102360.0
2026-03-26 00:00:00,FR23120,BEAUX ARTS,47.4685,-0.555925,BEAUCOUZE,4.54,4.7,,8.0,4.7,277.55,79.0,4.8,101620.0
2026-03-26 00:00:00,FR23123,MAZAGRAN,48.069298,-0.768129,LAVAL-ETRONNIER,4.59,1.6,76.8,7.0,3.8,278.05,77.0,6.4,100900.0
2026-03-26 00:00:00,FR23124,LA TARDIERE,46.656624,-0.743381,NIORT,46.11,3.2,57.9,9.8,6.1,277.05,74.0,3.0,101590.0
2026-03-26 00:00:00,FR23150,APPENTIS,47.44734,-0.550101,BEAUCOUZE,5.98,2.9,71.9,,,277.55,79.0,4.8,101620.0
2026-03-26 00:00:00,FR23152,DELACROIX,46.66065,-1.43686,LA ROCHE SUR YON,6.48,3.2,73.5,10.1,5.4,277.55,75.0,4.4,101290.0
2026-03-26 00:00:00,FR23157,EPINETTES,47.146088,-1.690269,NANTES-BOUGUENAIS,6.17,,71.0,,,278.35,75.0,3.3,102050.0
2026-03-26 00:00:00,FR23163,Fillé,47.921925,0.151895,LE MANS,4.12,,63.3,,,277.25,80.0,3.2,101450.0
2026-03-26 00:00:00,FR23174,GUEDOU,47.98895,0.19605,LE MANS,4.8,8.2,,,,277.25,80.0,3.2,101450.0
2026-03-26 00:00:00,FR23175,CLOS DES BEAUVAIS,47.43012,-0.610006,BEAUCOUZE,5.44,,64.5,,,277.55,79.0,4.8,101620.0
2026-03-26 00:00:00,FR23177,SAINT-DENIS D'ANJOU,47.788334,-0.444756,MARCE,26.94,4.8,58.1,8.0,4.4,277.85,82.0,4.3,101520.0
2026-03-26 00:00:00,FR23178,PARSCAU DU PLESSIS,47.318893,-2.066876,ST NAZAIRE-MONTOIR,6.63,3.1,,9.4,5.5,280.25,71.0,4.5,102360.0
2026-03-26 00:00:00,FR23181,PARC PAYSAGER,47.27313,-2.223172,ST NAZAIRE-MONTOIR,6.88,3.4,,,,280.25,71.0,4.5,102360.0
2026-03-26 00:00:00,FR23182,SOURCES,47.971146,0.221356,LE MANS,3.47,7.1,61.4,11.3,6.1,277.25,80.0,3.2,101450.0
2026-03-26 00:00:00,FR23188,CIM BOUTEILLERIE,47.222187,-1.537432,NANTES-BOUGUENAIS,9.67,4.8,75.5,10.8,5.7,278.35,75.0,3.3,102050.0
2026-03-26 00:00:00,FR23230,GASPARD,47.253036,-2.332025,ST NAZAIRE-MONTOIR,15.0,,78.7,,,280.25,71.0,4.5,102360.0
2026-03-26 00:00:00,FR23238,LEVOYER,47.194157,-1.581689,NANTES-BOUGUENAIS,5.32,,,11.8,5.2,278.35,75.0,3.3,102050.0
2026-03-26 00:00:00,FR23239,LA CHABOSSIERE,47.18594,-1.591504,NANTES-BOUGUENAIS,4.21,3.2,,10.4,5.8,278.35,75.0,3.3,102050.0
2026-03-26 00:00:00,FR23242,BD DU ROI RENE,47.46699,-0.554686,BEAUCOUZE,4.68,7.2,,11.3,3.2,277.55,79.0,4.8,101620.0
2026-03-26 00:00:00,FR23249,LA CAME,47.32113,-2.127344,ST NAZAIRE-MONTOIR,2.2,2.3,,9.0,5.1,280.25,71.0,4.5,102360.0
2026-03-26 00:00:00,FR23251,FRERES GONCOURT,47.23356,-1.564811,NANTES-BOUGUENAIS,9.87,4.2,,16.7,,278.35,75.0,3.3,102050.0
2026-03-26 00:00:00,FR23252,LA PAIX,48.07104,-0.766993,LAVAL-ETRONNIER,4.74,3.8,,,8.0,278.05,77.0,6.4,100900.0
2026-03-26 00:00:00,FR24007,ANTIBES JEAN MOULIN,43.598804,7.093153,NICE,10.86,2.0,87.4,,,285.25,28.0,10.6,99690.0
2026-03-26 00:00:00,FR24009,CANNES BROUSSAILLES,43.558388,7.005919,CANNES,4.47,0.9,89.6,5.0,1.0,283.65,32.0,8.8,100060.0
2026-03-26 00:00:00,FR24011,NICE OUEST BOTANIQUE,43.68519,7.211174,NICE,4.05,,91.4,,,285.25,28.0,10.6,99690.0
2026-03-26 00:00:00,FR24014,CIANS,44.09469,6.988978,NICE,52.62,,93.9,,,285.25,28.0,10.6,99690.0
2026-03-26 00:00:00,FR24021,PEILLON,43.786583,7.373283,NICE,20.22,,,5.0,1.1,285.25,28.0,10.6,99690.0
2026-03-26 00:00:00,FR24033,GAP COMMANDERIE,44.555195,6.073015,EMBRUN,34.56,1.4,89.8,5.5,1.1,274.35,69.0,3.4,90540.0
2026-03-26 00:00:00,FR24035,NICE PROMENADE,43.68929,7.242074,NICE,5.23,4.5,,11.4,5.6,285.25,28.0,10.6,99690.0
2026-03-26 00:00:00,FR24036,NICE ARSON,43.702076,7.286256,NICE,8.58,2.2,91.8,13.4,2.1,285.25,28.0,10.6,99690.0
2026-03-26 00:00:00,FR24038,GAP JEAN JAURES,44.54865,6.067237,EMBRUN,35.06,1.6,,14.4,4.3,274.35,69.0,3.4,90540.0
2026-03-26 00:00:00,FR24039,Obs Haute-Provence,43.933475,5.711809,ST AUBAN,26.43,,89.7,3.9,2.0,275.85,80.0,6.5,95440.0
2026-03-26 00:00:00,FR24040,Cheiron,43.791912,7.048276,NICE,20.49,,93.4,,,285.25,28.0,10.6,99690.0
2026-03-26 00:00:00,FR25035,Gd Couronne Mairie,49.358215,1.007853,ROUEN-BOOS,12.82,,,7.7,,277.75,68.0,6.1,99860.0
2026-03-26 00:00:00,FR25036,Espace du Palais,49.442356,1.093789,ROUEN-BOOS,8.48,6.9,92.3,8.9,4.4,277.75,68.0,6.1,99860.0
2026-03-26 00:00:00,FR25039,Evreux Centre,49.02134,1.148319,EVREUX-HUEST,5.36,1.7,77.7,3.6,2.2,276.85,77.0,4.9,100130.0
2026-03-26 00:00:00,FR25040,Mesnil Esnard,49.40619,1.15515,ROUEN-BOOS,2.5,,83.3,,,277.75,68.0,6.1,99860.0
2026-03-26 00:00:00,FR25043,Centre Hospitalier,49.4005,1.099042,ROUEN-BOOS,5.87,6.6,80.8,8.4,4.3,277.75,68.0,6.1,99860.0
2026-03-26 00:00:00,FR25048,Petit Quevilly,49.42815,1.058025,ROUEN-BOOS,9.71,4.4,,9.2,4.2,277.75,68.0,6.1,99860.0
2026-03-26 00:00:00,FR25049,Base loisirs Poses,49.30487,1.214367,ROUEN-BOOS,9.77,,79.7,6.8,3.8,277.75,68.0,6.1,99860.0
2026-03-26 00:00:00,FR25050,Bures-en-bray,49.78122,1.345083,DIEPPE,24.87,,75.9,,,279.55,68.0,10.1,101240.0
2026-03-26 00:00:00,FR25051,Dieppe prox-auto,49.918007,1.073972,DIEPPE,2.01,5.2,,18.5,9.0,279.55,68.0,10.1,101240.0
2026-03-26 00:00:00,FR25053,Rouen Proxi Quai de Paris,49.4367,1.098838,ROUEN-BOOS,7.79,8.7,,14.3,1.5,277.75,68.0,6.1,99860.0
2026-03-26 00:00:00,FR25054,Petit-Quevilly Sud 3,49.434162,1.0670527,ROUEN-BOOS,9.46,14.0,,10.3,,277.75,68.0,6.1,99860.0
2026-03-26 00:00:00,FR25055,Dieppe Golf,49.92049,1.047892,DIEPPE,3.31,,85.4,18.3,7.3,279.55,68.0,10.1,101240.0
2026-03-26 00:00:00,FR26005,Dijon Péjoces,47.30737,5.065881,DIJON-LONGVIC,4.71,4.8,82.9,4.4,3.5,275.95,83.0,5.0,98890.0
2026-03-26 00:00:00,FR26012,Morvan,47.27476,4.099476,AUXERRE-PERRIGNY,73.77,1.4,81.5,6.3,2.0,275.75,82.0,5.1,99850.0
2026-03-26 00:00:00,FR26014,Dijon Trémouille,47.325745,5.041056,DIJON-LONGVIC,7.36,4.9,,3.4,,275.95,83.0,5.0,98890.0
2026-03-26 00:00:00,FR26016,Sens,48.200436,3.2773,AUXERRE-PERRIGNY,46.44,7.5,72.7,5.2,,275.75,82.0,5.1,99850.0
2026-03-26 00:00:00,FR26017,Nevers,46.996826,3.171092,NEVERS-MARZY,4.3,2.9,74.8,4.3,2.6,276.05,82.0,3.5,99690.0
2026-03-26 00:00:00,FR26019,Auxerre,47.800575,3.576189,AUXERRE-PERRIGNY,3.33,,84.0,4.6,2.8,275.75,82.0,5.1,99850.0
2026-03-26 00:00:00,FR26094,Dijon Ardennes,47.351368,5.070706,DIJON-LONGVIC,9.38,5.3,,6.1,8.4,275.95,83.0,5.0,98890.0
2026-03-26 00:00:00,FR27003,ROCHES DE CONDRIEU,45.454517,4.766528,LYON-BRON,32.9,1.7,79.7,,,277.95,70.0,6.0,99180.0
2026-03-26 00:00:00,FR27005,Sablons,45.321846,4.770702,GRENOBLE-ST GEOIRS,42.67,1.0,82.6,,,275.95,83.0,4.6,96920.0
2026-03-26 00:00:00,FR27007,Bourgoin-Jallieu,45.60822,5.270872,LYON-ST EXUPERY,19.95,4.2,61.6,6.0,3.4,277.45,74.0,5.2,98700.0
2026-03-26 00:00:00,FR27010,Plateau de Bonnevaux,45.4609,5.181081,GRENOBLE-ST GEOIRS,14.92,2.5,71.6,,,275.95,83.0,4.6,96920.0
2026-03-26 00:00:00,FR27011,A7 Salaise Ouest,45.344078,4.807481,GRENOBLE-ST GEOIRS,39.59,5.1,,4.9,2.8,275.95,83.0,4.6,96920.0
2026-03-26 00:00:00,FR28010,Harnes Serres,50.44914,2.9,LILLE-LESQUIN,19.38,4.5,66.0,,,277.05,89.0,3.9,100900.0
2026-03-26 00:00:00,FR28022,St-Laurent-Blangy,50.30886,2.807369,LILLE-LESQUIN,35.57,6.5,73.3,8.5,1.8,277.05,89.0,3.9,100900.0
2026-03-26 00:00:00,FR28028,Bethune Stade,50.535385,2.635692,LILLE-LESQUIN,32.85,6.9,67.7,8.9,5.0,277.05,89.0,3.9,100900.0
2026-03-26 00:00:00,FR28033,Noeux-les-Mines,50.48972,2.66642,LILLE-LESQUIN,31.75,,,18.7,,277.05,89.0,3.9,100900.0
2026-03-26 00:00:00,FR29424,SAINT ETIENNE SUD,45.42009,4.395422,ST ETIENNE-BOUTHEON,16.05,4.3,71.9,7.3,3.6,276.25,71.0,4.4,96940.0
2026-03-26 00:00:00,FR29426,SAINT-CHAMOND,45.475327,4.515003,ST ETIENNE-BOUTHEON,18.93,,87.0,,4.1,276.25,71.0,4.4,96940.0
2026-03-26 00:00:00,FR29439,LA TALAUDIERE,45.481777,4.429667,ST ETIENNE-BOUTHEON,12.75,1.7,84.3,6.2,3.4,276.25,71.0,4.4,96940.0
2026-03-26 00:00:00,FR29441,ST ETIENNE BD URBAIN ,45.44798,4.388764,ST ETIENNE-BOUTHEON,13.14,1.5,,7.1,,276.25,71.0,4.4,96940.0
2026-03-26 00:00:00,FR30019,Epinal,48.172653,6.4528165,LUXEUIL,43.39,3.5,56.5,5.3,3.9,275.75,94.0,3.9,98020.0
2026-03-26 00:00:00,FR30021,Fléville,48.621502,6.194922,NANCY-ESSEY,7.63,,,8.5,,275.95,89.0,3.6,98730.0
2026-03-26 00:00:00,FR30026,Luneville,48.584824,6.4839,NANCY-ESSEY,22.43,7.1,,,7.7,275.95,89.0,3.6,98730.0
2026-03-26 00:00:00,FR30027,Frolois,48.565445,6.129578,NANCY-OCHEY,12.61,,,5.7,,275.05,91.0,5.1,97110.0
2026-03-26 00:00:00,FR30028,Schlucht,48.051117,7.011114,COLMAR-MEYENHEIM,32.5,2.7,,,,277.15,86.0,1.6,98630.0
2026-03-26 00:00:00,FR30030,Neuves-Maisons,48.614914,6.107672,NANCY-OCHEY,11.51,,,4.0,,275.05,91.0,5.1,97110.0
2026-03-26 00:00:00,FR30032,Heming,48.694725,6.965275,STRASBOURG-ENTZHEIM,52.18,2.0,,5.3,,276.25,88.0,8.4,99300.0
2026-03-26 00:00:00,FR30033,Jonville en Woevre,49.06583,5.785556,AEROPORT METZ-NANCY-LORRAINE,34.73,2.3,43.9,8.1,,274.95,90.0,6.0,98150.0
2026-03-26 00:00:00,FR30034,Nancy-Charles III,48.68817,6.190431,NANCY-ESSEY,2.28,5.8,65.6,4.5,3.3,275.95,89.0,3.6,98730.0
2026-03-26 00:00:00,FR30036,Nancy-Libération,48.69708,6.154194,NANCY-ESSEY,5.05,3.3,,,4.5,275.95,89.0,3.6,98730.0
2026-03-26 00:00:00,FR30037,Nancy-Brabois 2,48.656944,6.136022,NANCY-ESSEY,7.15,1.9,68.9,,,275.95,89.0,3.6,98730.0
2026-03-26 00:00:00,FR31001,GRAND PARC,44.86121,-0.58037,BORDEAUX-MERIGNAC,9.38,2.9,76.0,16.1,,279.95,79.0,2.3,101860.0
2026-03-26 00:00:00,FR31002,TALENCE,44.80046,-0.589398,BORDEAUX-MERIGNAC,8.71,4.1,74.4,12.4,6.3,279.95,79.0,2.3,101860.0
2026-03-26 00:00:00,FR31007,BASSENS,44.900295,-0.515835,BORDEAUX-MERIGNAC,15.85,2.3,74.0,11.0,5.6,279.95,79.0,2.3,101860.0
2026-03-26 00:00:00,FR31008,LE TEMPLE,44.86581,-0.94,BORDEAUX-MERIGNAC,19.99,0.8,69.5,,,279.95,79.0,2.3,101860.0
2026-03-26 00:00:00,FR31010,AMBES,45.01478,-0.533942,BORDEAUX-MERIGNAC,23.93,2.4,75.1,,,279.95,79.0,2.3,101860.0
2026-03-26 00:00:00,FR31013,BILLERE,43.3108,-0.391543,PAU-UZEIN,8.49,1.5,69.5,6.8,4.3,279.35,91.0,3.1,100320.0
2026-03-26 00:00:00,FR31016,SAINT-CROUTS,43.47982,-1.489157,BIARRITZ-PAYS-BASQUE,3.83,0.5,91.0,22.6,,283.05,62.0,5.4,101750.0
2026-03-26 00:00:00,FR31017,ANGLET,43.49404,-1.528753,BIARRITZ-PAYS-BASQUE,2.78,1.3,,38.3,8.4,283.05,62.0,5.4,101750.0
2026-03-26 00:00:00,FR31020,LACQ,43.41123,-0.617728,PAU-UZEIN,16.53,4.2,,,,279.35,91.0,3.1,100320.0
2026-03-26 00:00:00,FR31021,LABASTIDE CEZERACQ,43.376278,-0.538206,PAU-UZEIN,9.9,2.0,60.3,5.1,,279.35,91.0,3.1,100320.0
2026-03-26 00:00:00,FR31024,MOURENX,43.377193,-0.610278,PAU-UZEIN,15.7,1.9,,,,279.35,91.0,3.1,100320.0
2026-03-26 00:00:00,FR31026,TARTAS Pelletrin,43.838875,-0.81203,MONT-DE-MARSAN,26.21,,,14.0,,277.55,93.0,1.8,101790.0
2026-03-26 00:00:00,FR31033,PERIGUEUX,45.189823,0.727184,BERGERAC,43.82,3.4,67.6,9.8,5.3,276.55,87.0,2.9,101690.0
2026-03-26 00:00:00,FR31039,PAU TOURASSE,43.311092,-0.352116,PAU-UZEIN,9.72,3.2,,8.9,,279.35,91.0,3.1,100320.0
2026-03-26 00:00:00,FR31040,MARMANDE,44.50878,0.142695,BERGERAC,46.15,0.5,,9.0,5.0,276.55,87.0,2.9,101690.0
2026-03-26 00:00:00,FR31043,Biarritz-hippodrome,43.470238,-1.553876,BIARRITZ-PAYS-BASQUE,1.58,1.5,93.8,24.1,5.3,283.05,62.0,5.4,101750.0
2026-03-26 00:00:00,FR31045,Bordeaux_GAUTIER,44.833824,-0.598525,BORDEAUX-MERIGNAC,7.33,9.1,,14.7,9.8,279.95,79.0,2.3,101860.0
2026-03-26 00:00:00,FR31055,MONT-DE-MARSAN - MIDOUZE,43.888973,-0.507028,MONT-DE-MARSAN,2.38,2.6,63.6,9.7,6.6,277.55,93.0,1.8,101790.0
2026-03-26 00:00:00,FR31057,Floirac Branne,44.84341,-0.50698,BORDEAUX-MERIGNAC,14.61,7.9,,12.0,,279.95,79.0,2.3,101860.0
2026-03-26 00:00:00,FR32001,Chalon Centre Ville,46.78231,4.847322,TAVAUX SA,52.79,3.6,,,7.7,275.95,84.0,5.5,99170.0
2026-03-26 00:00:00,FR32002,Champforgueil,46.821056,4.835083,TAVAUX SA,51.34,4.4,69.8,12.4,3.7,275.95,84.0,5.5,99170.0
2026-03-26 00:00:00,FR32005,Montceau-les-Mines 9me écluse,46.678783,4.366893,ST YAN,40.28,2.9,75.1,7.0,4.5,276.45,77.0,5.6,98810.0
2026-03-26 00:00:00,FR32006,Macon Paul Bert,46.316174,4.839994,MACON,4.26,2.4,82.5,,5.8,277.05,74.0,3.5,98960.0
2026-03-26 00:00:00,FR33101,PASTEUR,45.56472,5.928333,CHAMBERY-AIX,9.38,-2.2,,2.7,1.7,277.45,81.0,5.9,98620.0
2026-03-26 00:00:00,FR33102,CHAMBERY LE HAUT,45.59667,5.918611,CHAMBERY-AIX,5.89,,73.7,,,277.45,81.0,5.9,98620.0
2026-03-26 00:00:00,FR33105,Chambéry Trafic,45.56943,5.932986,CHAMBERY-AIX,9.07,3.4,,2.1,,277.45,81.0,5.9,98620.0
